"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,55,29.4527620030976,3423,8199,,,,11622,TRUE,"ZH","Eglisau","Eglisau","Eglisau","Eglisau ZH","Eglisau (ZH)","Eglisau (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,56,42.483660130719,845,1144,,,,1989,TRUE,"ZH","Embrach","Embrach","Embrach","Embrach ZH","Embrach (ZH)","Embrach (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,57,0,0,4501,,,,4501,TRUE,"ZH","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,58,87.2798719254839,5997,874,,,,6871,TRUE,"ZH","Glattfelden","Glattfelden","Glattfelden","Glattfelden ZH","Glattfelden (ZH)","Glattfelden (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,59,51.5611814345992,6721,6314,,,,13035,TRUE,"ZH","Hochfelden","Hochfelden","Hochfelden","Hochfelden ZH","Hochfelden (ZH)","Hochfelden (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,60,72.128659197687,9979,3856,,,,13835,TRUE,"ZH","Höri","Höri","Höri","Höri ZH","Höri (ZH)","Höri (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,61,50.8568980291345,1187,1147,,,,2334,TRUE,"ZH","Hüntwangen","Hüntwangen","Hüntwangen","Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,62,37.6069756176328,4658,7728,,,,12386,TRUE,"ZH","Kloten","Kloten","Kloten","Kloten ZH","Kloten (ZH)","Kloten (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,63,63.6522986216238,7989,4562,,,,12551,TRUE,"ZH","Lufingen","Lufingen","Lufingen","Lufingen ZH","Lufingen (ZH)","Lufingen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,64,47.1299400589251,4639,5204,,,,9843,TRUE,"ZH","Nürensdorf","Nürensdorf","Nürensdorf","Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,65,97.4960254372019,2453,63,,,,2516,TRUE,"ZH","Oberembrach","Oberembrach","Oberembrach","Oberembrach ZH","Oberembrach (ZH)","Oberembrach (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,66,46.4432615533511,7678,8854,,,,16532,TRUE,"ZH","Opfikon","Opfikon","Opfikon","Opfikon ZH","Opfikon (ZH)","Opfikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,67,49.3297159272263,9273,9525,,,,18798,TRUE,"ZH","Rafz","Rafz","Rafz","Rafz ZH","Rafz (ZH)","Rafz (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,68,43.4945308002303,6044,7852,,,,13896,TRUE,"ZH","Rorbas","Rorbas","Rorbas","Rorbas ZH","Rorbas (ZH)","Rorbas (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,69,73.4683281412253,1415,511,,,,1926,TRUE,"ZH","Wallisellen","Wallisellen","Wallisellen","Wallisellen ZH","Wallisellen (ZH)","Wallisellen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,70,33.2588929653852,2085,4184,,,,6269,TRUE,"ZH","Wasterkingen","Wasterkingen","Wasterkingen","Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,71,67.5902923753105,7074,3392,,,,10466,TRUE,"ZH","Wil ZH","Wil (ZH)","Wil ZH","Wil ZH","Wil (ZH)","Wil (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,72,74.0170307293595,9996,3509,,,,13505,TRUE,"ZH","Winkel","Winkel","Winkel","Winkel ZH","Winkel (ZH)","Winkel (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,81,74.4694330060184,9404,3224,,,,12628,TRUE,"ZH","Bachs","Bachs","Bachs","Bachs ZH","Bachs (ZH)","Bachs (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,82,73.6012159209651,7748,2779,,,,10527,TRUE,"ZH","Boppelsen","Boppelsen","Boppelsen","Boppelsen ZH","Boppelsen (ZH)","Boppelsen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,83,48.3812373116786,4528,4831,,,,9359,TRUE,"ZH","Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH","Buchs (ZH)","Buchs (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,84,51.6306993347396,9546,8943,,,,18489,TRUE,"ZH","Dällikon","Dällikon","Dällikon","Dällikon ZH","Dällikon (ZH)","Dällikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,85,54.6812116077102,5163,4279,,,,9442,TRUE,"ZH","Dänikon","Dänikon","Dänikon","Dänikon ZH","Dänikon (ZH)","Dänikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,86,47.3442185938021,7104,7901,,,,15005,TRUE,"ZH","Dielsdorf","Dielsdorf","Dielsdorf","Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,87,18.2310093652445,876,3929,,,,4805,TRUE,"ZH","Hüttikon","Hüttikon","Hüttikon","Hüttikon ZH","Hüttikon (ZH)","Hüttikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,88,71.9945355191257,4743,1845,,,,6588,TRUE,"ZH","Neerach","Neerach","Neerach","Neerach ZH","Neerach (ZH)","Neerach (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,89,27.8649921507064,2130,5514,,,,7644,TRUE,"ZH","Niederglatt","Niederglatt","Niederglatt","Niederglatt ZH","Niederglatt (ZH)","Niederglatt (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,90,8.76343451045234,742,7725,,,,8467,TRUE,"ZH","Niederhasli","Niederhasli","Niederhasli","Niederhasli ZH","Niederhasli (ZH)","Niederhasli (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,91,51.6082474226804,5006,4694,,,,9700,TRUE,"ZH","Niederweningen","Niederweningen","Niederweningen","Niederweningen ZH","Niederweningen (ZH)","Niederweningen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,92,14.5365504061156,1217,7155,,,,8372,TRUE,"ZH","Oberglatt","Oberglatt","Oberglatt","Oberglatt ZH","Oberglatt (ZH)","Oberglatt (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,93,49.661252900232,5351,5424,,,,10775,TRUE,"ZH","Oberweningen","Oberweningen","Oberweningen","Oberweningen ZH","Oberweningen (ZH)","Oberweningen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,94,48.8424394761212,3692,3867,,,,7559,TRUE,"ZH","Otelfingen","Otelfingen","Otelfingen","Otelfingen ZH","Otelfingen (ZH)","Otelfingen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,95,62.8763316350162,8145,4809,,,,12954,TRUE,"ZH","Regensberg","Regensberg","Regensberg","Regensberg ZH","Regensberg (ZH)","Regensberg (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,96,53.3718689788054,2216,1936,,,,4152,TRUE,"ZH","Regensdorf","Regensdorf","Regensdorf","Regensdorf ZH","Regensdorf (ZH)","Regensdorf (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,97,20.1912858660999,570,2253,,,,2823,TRUE,"ZH","Rümlang","Rümlang","Rümlang","Rümlang ZH","Rümlang (ZH)","Rümlang (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,98,72.0445258559955,5113,1984,,,,7097,TRUE,"ZH","Schleinikon","Schleinikon","Schleinikon","Schleinikon ZH","Schleinikon (ZH)","Schleinikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,99,61.0653828234198,7864,5014,,,,12878,TRUE,"ZH","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,100,66.4310386376416,8270,4179,,,,12449,TRUE,"ZH","Stadel","Stadel","Stadel","Stadel ZH","Stadel (ZH)","Stadel (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,101,55.9113652609006,7822,6168,,,,13990,TRUE,"ZH","Steinmaur","Steinmaur","Steinmaur","Steinmaur ZH","Steinmaur (ZH)","Steinmaur (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,102,76.6986410871303,7676,2332,,,,10008,TRUE,"ZH","Weiach","Weiach","Weiach","Weiach ZH","Weiach (ZH)","Weiach (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,111,46.9580626107501,4770,5388,,,,10158,TRUE,"ZH","Bäretswil","Bäretswil","Bäretswil","Bäretswil ZH","Bäretswil (ZH)","Bäretswil (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,112,79.7793128195927,8893,2254,,,,11147,TRUE,"ZH","Bubikon","Bubikon","Bubikon","Bubikon ZH","Bubikon (ZH)","Bubikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,113,86.2359293493182,9423,1504,,,,10927,TRUE,"ZH","Dürnten","Dürnten","Dürnten","Dürnten ZH","Dürnten (ZH)","Dürnten (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,114,63.5567093947753,7834,4492,,,,12326,TRUE,"ZH","Fischenthal","Fischenthal","Fischenthal","Fischenthal ZH","Fischenthal (ZH)","Fischenthal (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,115,78.1460254173935,3136,877,,,,4013,TRUE,"ZH","Gossau ZH","Gossau (ZH)","Gossau ZH","Gossau ZH","Gossau (ZH)","Gossau (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,116,49.1959190731454,5690,5876,,,,11566,TRUE,"ZH","Grüningen","Grüningen","Grüningen","Grüningen ZH","Grüningen (ZH)","Grüningen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,117,66.2334012506148,9427,4806,,,,14233,TRUE,"ZH","Hinwil","Hinwil","Hinwil","Hinwil ZH","Hinwil (ZH)","Hinwil (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,118,39.1730655640874,3316,5149,,,,8465,TRUE,"ZH","Rüti ZH","Rüti (ZH)","Rüti ZH","Rüti ZH","Rüti (ZH)","Rüti (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,119,40.2351000206228,3902,5796,,,,9698,TRUE,"ZH","Seegräben","Seegräben","Seegräben","Seegräben ZH","Seegräben (ZH)","Seegräben (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,120,52.7173913043478,9215,8265,,,,17480,TRUE,"ZH","Wald ZH","Wald (ZH)","Wald ZH","Wald ZH","Wald (ZH)","Wald (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,121,55.7141691818256,6830,5429,,,,12259,TRUE,"ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,131,65.6112270934818,5657,2965,,,,8622,TRUE,"ZH","Adliswil","Adliswil","Adliswil","Adliswil ZH","Adliswil (ZH)","Adliswil (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,135,21.3879555440682,1655,6083,,,,7738,TRUE,"ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,136,40.5361205915813,5701,8363,,,,14064,TRUE,"ZH","Langnau am Albis","Langnau am Albis","Langnau am Albis","Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,137,10.0328947368421,305,2735,,,,3040,TRUE,"ZH","Oberrieden","Oberrieden","Oberrieden","Oberrieden ZH","Oberrieden (ZH)","Oberrieden (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,138,50.4910525998674,8380,8217,,,,16597,TRUE,"ZH","Richterswil","Richterswil","Richterswil","Richterswil ZH","Richterswil (ZH)","Richterswil (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,139,14.4138634046891,707,4198,,,,4905,TRUE,"ZH","Rüschlikon","Rüschlikon","Rüschlikon","Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,141,70.2659574468085,2642,1118,,,,3760,TRUE,"ZH","Thalwil","Thalwil","Thalwil","Thalwil ZH","Thalwil (ZH)","Thalwil (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,151,80.6803782045034,8277,1982,,,,10259,TRUE,"ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,152,49.5330548046203,4031,4107,,,,8138,TRUE,"ZH","Herrliberg","Herrliberg","Herrliberg","Herrliberg ZH","Herrliberg (ZH)","Herrliberg (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,153,51.3296965564269,6022,5710,,,,11732,TRUE,"ZH","Hombrechtikon","Hombrechtikon","Hombrechtikon","Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,154,80.1590202887955,8771,2171,,,,10942,TRUE,"ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,155,99.7286012526096,4777,13,,,,4790,TRUE,"ZH","Männedorf","Männedorf","Männedorf","Männedorf ZH","Männedorf (ZH)","Männedorf (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,156,68.4510714576713,8401,3872,,,,12273,TRUE,"ZH","Meilen","Meilen","Meilen","Meilen ZH","Meilen (ZH)","Meilen (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,157,69.6720083870001,9304,4050,,,,13354,TRUE,"ZH","Oetwil am See","Oetwil am See","Oetwil am See","Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,158,79.4170641229465,7493,1942,,,,9435,TRUE,"ZH","Stäfa","Stäfa","Stäfa","Stäfa ZH","Stäfa (ZH)","Stäfa (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,159,71.0050141704818,6514,2660,,,,9174,TRUE,"ZH","Uetikon am See","Uetikon am See","Uetikon am See","Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,160,8.88537191951164,393,4030,,,,4423,TRUE,"ZH","Zumikon","Zumikon","Zumikon","Zumikon ZH","Zumikon (ZH)","Zumikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,161,55.6378600823045,3380,2695,,,,6075,TRUE,"ZH","Zollikon","Zollikon","Zollikon","Zollikon ZH","Zollikon (ZH)","Zollikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,172,8.50965250965251,551,5924,,,,6475,TRUE,"ZH","Fehraltorf","Fehraltorf","Fehraltorf","Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,173,77.3447697184412,4148,1215,,,,5363,TRUE,"ZH","Hittnau","Hittnau","Hittnau","Hittnau ZH","Hittnau (ZH)","Hittnau (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,176,7.08613931048347,705,9244,,,,9949,TRUE,"ZH","Lindau","Lindau","Lindau","Lindau ZH","Lindau (ZH)","Lindau (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
1,177,44.8723025143536,4533,5569,,,,10102,TRUE,"ZH","Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon (ZH)","Zürich","Zurich","Zurigo",91.4439513813704,FALSE,FALSE
