"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,11,53.3921119935388,7933,6925,,,,14858,TRUE,"ZH","Ottenbach","Ottenbach","Ottenbach","Ottenbach ZH","Ottenbach (ZH)","Ottenbach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,12,69.2730802415876,6423,2849,,,,9272,TRUE,"ZH","Rifferswil","Rifferswil","Rifferswil","Rifferswil ZH","Rifferswil (ZH)","Rifferswil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,13,53.594382289931,9006,7798,,,,16804,TRUE,"ZH","Stallikon","Stallikon","Stallikon","Stallikon ZH","Stallikon (ZH)","Stallikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,14,44.972654606647,3207,3924,,,,7131,TRUE,"ZH","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,22,17.0673920673921,1945,9451,,,,11396,TRUE,"ZH","Benken ZH","Benken (ZH)","Benken ZH","Benken ZH","Benken (ZH)","Benken (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,23,53.3317100884668,6571,5750,,,,12321,TRUE,"ZH","Berg am Irchel","Berg am Irchel","Berg am Irchel","Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,24,79.5591182364729,5558,1428,,,,6986,TRUE,"ZH","Buch am Irchel","Buch am Irchel","Buch am Irchel","Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,25,40.9984399375975,2628,3782,,,,6410,TRUE,"ZH","Dachsen","Dachsen","Dachsen","Dachsen ZH","Dachsen (ZH)","Dachsen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,26,46.7168998923574,3038,3465,,,,6503,TRUE,"ZH","Dorf","Dorf","Dorf","Dorf ZH","Dorf (ZH)","Dorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,27,59.1938155715075,6432,4434,,,,10866,TRUE,"ZH","Feuerthalen","Feuerthalen","Feuerthalen","Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,28,16.7733044591003,1704,8455,,,,10159,TRUE,"ZH","Flaach","Flaach","Flaach","Flaach ZH","Flaach (ZH)","Flaach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,29,85.6577086280057,3028,507,,,,3535,TRUE,"ZH","Flurlingen","Flurlingen","Flurlingen","Flurlingen ZH","Flurlingen (ZH)","Flurlingen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,31,58.2712369597616,9384,6720,,,,16104,TRUE,"ZH","Henggart","Henggart","Henggart","Henggart ZH","Henggart (ZH)","Henggart (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,33,18.4367111431662,2045,9047,,,,11092,TRUE,"ZH","Kleinandelfingen","Kleinandelfingen","Kleinandelfingen","Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,34,33.6939501779359,4734,9316,,,,14050,TRUE,"ZH","Laufen-Uhwiesen","Laufen-Uhwiesen","Laufen-Uhwiesen","Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,35,5.79501915708812,605,9835,,,,10440,TRUE,"ZH","Marthalen","Marthalen","Marthalen","Marthalen ZH","Marthalen (ZH)","Marthalen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,37,91.029192414234,4272,421,,,,4693,TRUE,"ZH","Ossingen","Ossingen","Ossingen","Ossingen ZH","Ossingen (ZH)","Ossingen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,38,38.9978930734791,5923,9265,,,,15188,TRUE,"ZH","Rheinau","Rheinau","Rheinau","Rheinau ZH","Rheinau (ZH)","Rheinau (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,39,72.4729241877256,3212,1220,,,,4432,TRUE,"ZH","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,40,65.6062291434928,5898,3092,,,,8990,TRUE,"ZH","Trüllikon","Trüllikon","Trüllikon","Trüllikon ZH","Trüllikon (ZH)","Trüllikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,41,0.902708124373119,9,988,,,,997,TRUE,"ZH","Truttikon","Truttikon","Truttikon","Truttikon ZH","Truttikon (ZH)","Truttikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,43,3.4710580810571,352,9789,,,,10141,TRUE,"ZH","Volken","Volken","Volken","Volken ZH","Volken (ZH)","Volken (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,51,78.4594835262689,8811,2419,,,,11230,TRUE,"ZH","Bachenbülach","Bachenbülach","Bachenbülach","Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,52,39.3449251920744,3892,6000,,,,9892,TRUE,"ZH","Bassersdorf","Bassersdorf","Bassersdorf","Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,53,35.4943732748248,5015,9114,,,,14129,TRUE,"ZH","Bülach","Bülach","Bülach","Bülach ZH","Bülach (ZH)","Bülach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,54,94.1099285610147,6455,404,,,,6859,TRUE,"ZH","Dietlikon","Dietlikon","Dietlikon","Dietlikon ZH","Dietlikon (ZH)","Dietlikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,55,32.2135785007072,2733,5751,,,,8484,TRUE,"ZH","Eglisau","Eglisau","Eglisau","Eglisau ZH","Eglisau (ZH)","Eglisau (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,56,4.86865148861646,417,8148,,,,8565,TRUE,"ZH","Embrach","Embrach","Embrach","Embrach ZH","Embrach (ZH)","Embrach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,57,65.4027435807246,9297,4918,,,,14215,TRUE,"ZH","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,58,71.5760030864197,7421,2947,,,,10368,TRUE,"ZH","Glattfelden","Glattfelden","Glattfelden","Glattfelden ZH","Glattfelden (ZH)","Glattfelden (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,59,7.47344830946117,767,9496,,,,10263,TRUE,"ZH","Hochfelden","Hochfelden","Hochfelden","Hochfelden ZH","Hochfelden (ZH)","Hochfelden (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,60,36.3981225487044,5661,9892,,,,15553,TRUE,"ZH","Höri","Höri","Höri","Höri ZH","Höri (ZH)","Höri (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,61,36.8289904599174,5173,8873,,,,14046,TRUE,"ZH","Hüntwangen","Hüntwangen","Hüntwangen","Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,62,22.7925531914894,1714,5806,,,,7520,TRUE,"ZH","Kloten","Kloten","Kloten","Kloten ZH","Kloten (ZH)","Kloten (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,63,20.2389661058278,1660,6542,,,,8202,TRUE,"ZH","Lufingen","Lufingen","Lufingen","Lufingen ZH","Lufingen (ZH)","Lufingen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,64,43.7090822521128,3672,4729,,,,8401,TRUE,"ZH","Nürensdorf","Nürensdorf","Nürensdorf","Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,65,73.6346948141349,9627,3447,,,,13074,TRUE,"ZH","Oberembrach","Oberembrach","Oberembrach","Oberembrach ZH","Oberembrach (ZH)","Oberembrach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,66,42.6019945602901,4699,6331,,,,11030,TRUE,"ZH","Opfikon","Opfikon","Opfikon","Opfikon ZH","Opfikon (ZH)","Opfikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,67,55.9890435297601,7563,5945,,,,13508,TRUE,"ZH","Rafz","Rafz","Rafz","Rafz ZH","Rafz (ZH)","Rafz (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,68,4.57532548047117,369,7696,,,,8065,TRUE,"ZH","Rorbas","Rorbas","Rorbas","Rorbas ZH","Rorbas (ZH)","Rorbas (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,69,44.1947836139007,6117,7724,,,,13841,TRUE,"ZH","Wallisellen","Wallisellen","Wallisellen","Wallisellen ZH","Wallisellen (ZH)","Wallisellen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,70,58.8235294117647,7600,5320,,,,12920,TRUE,"ZH","Wasterkingen","Wasterkingen","Wasterkingen","Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,71,53.3928735843845,5799,5062,,,,10861,TRUE,"ZH","Wil ZH","Wil (ZH)","Wil ZH","Wil ZH","Wil (ZH)","Wil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,72,40.0818806127839,3035,4537,,,,7572,TRUE,"ZH","Winkel","Winkel","Winkel","Winkel ZH","Winkel (ZH)","Winkel (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,81,20.1127819548872,428,1700,,,,2128,TRUE,"ZH","Bachs","Bachs","Bachs","Bachs ZH","Bachs (ZH)","Bachs (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,82,30.6849315068493,3920,8855,,,,12775,TRUE,"ZH","Boppelsen","Boppelsen","Boppelsen","Boppelsen ZH","Boppelsen (ZH)","Boppelsen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,83,2.64280511913433,254,9357,,,,9611,TRUE,"ZH","Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH","Buchs (ZH)","Buchs (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,84,46.7051402496309,3480,3971,,,,7451,TRUE,"ZH","Dällikon","Dällikon","Dällikon","Dällikon ZH","Dällikon (ZH)","Dällikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,85,53.7309173919247,3766,3243,,,,7009,TRUE,"ZH","Dänikon","Dänikon","Dänikon","Dänikon ZH","Dänikon (ZH)","Dänikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,86,66.9304403318443,5244,2591,,,,7835,TRUE,"ZH","Dielsdorf","Dielsdorf","Dielsdorf","Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,87,70.606372045221,6183,2574,,,,8757,TRUE,"ZH","Hüttikon","Hüttikon","Hüttikon","Hüttikon ZH","Hüttikon (ZH)","Hüttikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,88,49.1674100505501,6614,6838,,,,13452,TRUE,"ZH","Neerach","Neerach","Neerach","Neerach ZH","Neerach (ZH)","Neerach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,89,46.3581578751581,6231,7210,,,,13441,TRUE,"ZH","Niederglatt","Niederglatt","Niederglatt","Niederglatt ZH","Niederglatt (ZH)","Niederglatt (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,90,58.0443433769187,3063,2214,,,,5277,TRUE,"ZH","Niederhasli","Niederhasli","Niederhasli","Niederhasli ZH","Niederhasli (ZH)","Niederhasli (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,91,37.9209370424597,1295,2120,,,,3415,TRUE,"ZH","Niederweningen","Niederweningen","Niederweningen","Niederweningen ZH","Niederweningen (ZH)","Niederweningen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,92,60.0570983649105,2314,1539,,,,3853,TRUE,"ZH","Oberglatt","Oberglatt","Oberglatt","Oberglatt ZH","Oberglatt (ZH)","Oberglatt (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,93,69.623008161679,8957,3908,,,,12865,TRUE,"ZH","Oberweningen","Oberweningen","Oberweningen","Oberweningen ZH","Oberweningen (ZH)","Oberweningen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,94,28.6041732532406,3619,9033,,,,12652,TRUE,"ZH","Otelfingen","Otelfingen","Otelfingen","Otelfingen ZH","Otelfingen (ZH)","Otelfingen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,95,2.52343186733958,140,5408,,,,5548,TRUE,"ZH","Regensberg","Regensberg","Regensberg","Regensberg ZH","Regensberg (ZH)","Regensberg (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,96,89.2627412172192,3608,434,,,,4042,TRUE,"ZH","Regensdorf","Regensdorf","Regensdorf","Regensdorf ZH","Regensdorf (ZH)","Regensdorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,97,34.970893085333,2463,4580,,,,7043,TRUE,"ZH","Rümlang","Rümlang","Rümlang","Rümlang ZH","Rümlang (ZH)","Rümlang (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,98,19.9308884182365,1788,7183,,,,8971,TRUE,"ZH","Schleinikon","Schleinikon","Schleinikon","Schleinikon ZH","Schleinikon (ZH)","Schleinikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,99,87.793860053471,9523,1324,,,,10847,TRUE,"ZH","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,100,23.9573333333333,2246,7129,,,,9375,TRUE,"ZH","Stadel","Stadel","Stadel","Stadel ZH","Stadel (ZH)","Stadel (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,101,54.0845886442642,3734,3170,,,,6904,TRUE,"ZH","Steinmaur","Steinmaur","Steinmaur","Steinmaur ZH","Steinmaur (ZH)","Steinmaur (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,102,68.4032802701399,7090,3275,,,,10365,TRUE,"ZH","Weiach","Weiach","Weiach","Weiach ZH","Weiach (ZH)","Weiach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,111,0.33067496595993,17,5124,,,,5141,TRUE,"ZH","Bäretswil","Bäretswil","Bäretswil","Bäretswil ZH","Bäretswil (ZH)","Bäretswil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,112,8.61594867094409,376,3988,,,,4364,TRUE,"ZH","Bubikon","Bubikon","Bubikon","Bubikon ZH","Bubikon (ZH)","Bubikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,113,65.1250496228662,9843,5271,,,,15114,TRUE,"ZH","Dürnten","Dürnten","Dürnten","Dürnten ZH","Dürnten (ZH)","Dürnten (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,114,31.0208126858276,626,1392,,,,2018,TRUE,"ZH","Fischenthal","Fischenthal","Fischenthal","Fischenthal ZH","Fischenthal (ZH)","Fischenthal (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,115,63.6666666666667,1146,654,,,,1800,TRUE,"ZH","Gossau ZH","Gossau (ZH)","Gossau ZH","Gossau ZH","Gossau (ZH)","Gossau (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,116,75.3923173197266,7831,2556,,,,10387,TRUE,"ZH","Grüningen","Grüningen","Grüningen","Grüningen ZH","Grüningen (ZH)","Grüningen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,117,55.1484766679522,2860,2326,,,,5186,TRUE,"ZH","Hinwil","Hinwil","Hinwil","Hinwil ZH","Hinwil (ZH)","Hinwil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,118,78.4948936882639,9377,2569,,,,11946,TRUE,"ZH","Rüti ZH","Rüti (ZH)","Rüti ZH","Rüti ZH","Rüti (ZH)","Rüti (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,119,42.090395480226,5215,7175,,,,12390,TRUE,"ZH","Seegräben","Seegräben","Seegräben","Seegräben ZH","Seegräben (ZH)","Seegräben (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,120,0.0908127743302558,6,6601,,,,6607,TRUE,"ZH","Wald ZH","Wald (ZH)","Wald ZH","Wald ZH","Wald (ZH)","Wald (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,121,64.8423265592151,9253,5017,,,,14270,TRUE,"ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,131,84.9352310890772,5311,942,,,,6253,TRUE,"ZH","Adliswil","Adliswil","Adliswil","Adliswil ZH","Adliswil (ZH)","Adliswil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,135,82.2403258655804,4038,872,,,,4910,TRUE,"ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,136,90.5728415413146,8791,915,,,,9706,TRUE,"ZH","Langnau am Albis","Langnau am Albis","Langnau am Albis","Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,137,52.2790439132852,1881,1717,,,,3598,TRUE,"ZH","Oberrieden","Oberrieden","Oberrieden","Oberrieden ZH","Oberrieden (ZH)","Oberrieden (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,138,21.3552361396304,104,383,,,,487,TRUE,"ZH","Richterswil","Richterswil","Richterswil","Richterswil ZH","Richterswil (ZH)","Richterswil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,139,7.90172642762284,476,5548,,,,6024,TRUE,"ZH","Rüschlikon","Rüschlikon","Rüschlikon","Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,141,48.3424005440326,5687,6077,,,,11764,TRUE,"ZH","Thalwil","Thalwil","Thalwil","Thalwil ZH","Thalwil (ZH)","Thalwil (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,151,39.8651495996629,2838,4281,,,,7119,TRUE,"ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,152,34.2716139645403,3750,7192,,,,10942,TRUE,"ZH","Herrliberg","Herrliberg","Herrliberg","Herrliberg ZH","Herrliberg (ZH)","Herrliberg (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,153,26.1397122551569,3016,8522,,,,11538,TRUE,"ZH","Hombrechtikon","Hombrechtikon","Hombrechtikon","Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,154,63.34582323121,5748,3326,,,,9074,TRUE,"ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,155,55.5717244081267,9929,7938,,,,17867,TRUE,"ZH","Männedorf","Männedorf","Männedorf","Männedorf ZH","Männedorf (ZH)","Männedorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,156,21.3930348258706,1505,5530,,,,7035,TRUE,"ZH","Meilen","Meilen","Meilen","Meilen ZH","Meilen (ZH)","Meilen (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,157,56.6427289048474,1893,1449,,,,3342,TRUE,"ZH","Oetwil am See","Oetwil am See","Oetwil am See","Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,158,50.9808612440191,8524,8196,,,,16720,TRUE,"ZH","Stäfa","Stäfa","Stäfa","Stäfa ZH","Stäfa (ZH)","Stäfa (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,159,33.206261659502,4094,8235,,,,12329,TRUE,"ZH","Uetikon am See","Uetikon am See","Uetikon am See","Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,160,85.1823851823852,9014,1568,,,,10582,TRUE,"ZH","Zumikon","Zumikon","Zumikon","Zumikon ZH","Zumikon (ZH)","Zumikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,161,48.0533123235507,7319,7912,,,,15231,TRUE,"ZH","Zollikon","Zollikon","Zollikon","Zollikon ZH","Zollikon (ZH)","Zollikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,172,44.4561913572089,3364,4203,,,,7567,TRUE,"ZH","Fehraltorf","Fehraltorf","Fehraltorf","Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,173,79.4128542322652,8575,2223,,,,10798,TRUE,"ZH","Hittnau","Hittnau","Hittnau","Hittnau ZH","Hittnau (ZH)","Hittnau (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,176,18.2646897309171,1663,7442,,,,9105,TRUE,"ZH","Lindau","Lindau","Lindau","Lindau ZH","Lindau (ZH)","Lindau (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
1,177,46.5514251026189,8052,9245,,,,17297,TRUE,"ZH","Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon (ZH)","Zürich","Zurich","Zurigo",59.0900162002072,FALSE,FALSE
