"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,11,12.98828125,931,6237,,,,7168,TRUE,"ZH","Ottenbach","Ottenbach","Ottenbach","Ottenbach ZH","Ottenbach (ZH)","Ottenbach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,12,55.0793157076205,8854,7221,,,,16075,TRUE,"ZH","Rifferswil","Rifferswil","Rifferswil","Rifferswil ZH","Rifferswil (ZH)","Rifferswil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,13,55.889299339914,9229,7284,,,,16513,TRUE,"ZH","Stallikon","Stallikon","Stallikon","Stallikon ZH","Stallikon (ZH)","Stallikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,14,72.4607200296919,5857,2226,,,,8083,TRUE,"ZH","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,22,79.6688289518607,9334,2382,,,,11716,TRUE,"ZH","Benken ZH","Benken (ZH)","Benken ZH","Benken ZH","Benken (ZH)","Benken (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,23,32.8843845846113,2466,5033,,,,7499,TRUE,"ZH","Berg am Irchel","Berg am Irchel","Berg am Irchel","Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,24,14.474034620506,1087,6423,,,,7510,TRUE,"ZH","Buch am Irchel","Buch am Irchel","Buch am Irchel","Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,25,76.8771998435667,7863,2365,,,,10228,TRUE,"ZH","Dachsen","Dachsen","Dachsen","Dachsen ZH","Dachsen (ZH)","Dachsen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,26,55.6240928882438,3066,2446,,,,5512,TRUE,"ZH","Dorf","Dorf","Dorf","Dorf ZH","Dorf (ZH)","Dorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,27,74.6074472857784,9978,3396,,,,13374,TRUE,"ZH","Feuerthalen","Feuerthalen","Feuerthalen","Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,28,67.2469030328919,6297,3067,,,,9364,TRUE,"ZH","Flaach","Flaach","Flaach","Flaach ZH","Flaach (ZH)","Flaach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,29,80.0141029515463,7943,1984,,,,9927,TRUE,"ZH","Flurlingen","Flurlingen","Flurlingen","Flurlingen ZH","Flurlingen (ZH)","Flurlingen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,31,60.7836216025415,3444,2222,,,,5666,TRUE,"ZH","Henggart","Henggart","Henggart","Henggart ZH","Henggart (ZH)","Henggart (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,33,46.9987750102082,3453,3894,,,,7347,TRUE,"ZH","Kleinandelfingen","Kleinandelfingen","Kleinandelfingen","Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,34,65.2292742180383,4296,2290,,,,6586,TRUE,"ZH","Laufen-Uhwiesen","Laufen-Uhwiesen","Laufen-Uhwiesen","Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,35,16.681332495286,1327,6628,,,,7955,TRUE,"ZH","Marthalen","Marthalen","Marthalen","Marthalen ZH","Marthalen (ZH)","Marthalen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,37,50.9186351706037,4074,3927,,,,8001,TRUE,"ZH","Ossingen","Ossingen","Ossingen","Ossingen ZH","Ossingen (ZH)","Ossingen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,38,58.7632388110694,1720,1207,,,,2927,TRUE,"ZH","Rheinau","Rheinau","Rheinau","Rheinau ZH","Rheinau (ZH)","Rheinau (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,39,19.6733390642269,1602,6541,,,,8143,TRUE,"ZH","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,40,9.05743740795287,615,6175,,,,6790,TRUE,"ZH","Trüllikon","Trüllikon","Trüllikon","Trüllikon ZH","Trüllikon (ZH)","Trüllikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,41,70.7467630231858,4699,1943,,,,6642,TRUE,"ZH","Truttikon","Truttikon","Truttikon","Truttikon ZH","Truttikon (ZH)","Truttikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,43,52.746259664625,5253,4706,,,,9959,TRUE,"ZH","Volken","Volken","Volken","Volken ZH","Volken (ZH)","Volken (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,51,82.3940806811271,8129,1737,,,,9866,TRUE,"ZH","Bachenbülach","Bachenbülach","Bachenbülach","Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,52,61.2175682550449,7220,4574,,,,11794,TRUE,"ZH","Bassersdorf","Bassersdorf","Bassersdorf","Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,53,34.6237024221453,3202,6046,,,,9248,TRUE,"ZH","Bülach","Bülach","Bülach","Bülach ZH","Bülach (ZH)","Bülach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,54,57.0586145648313,8031,6044,,,,14075,TRUE,"ZH","Dietlikon","Dietlikon","Dietlikon","Dietlikon ZH","Dietlikon (ZH)","Dietlikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,55,50.2594314128202,9299,9203,,,,18502,TRUE,"ZH","Eglisau","Eglisau","Eglisau","Eglisau ZH","Eglisau (ZH)","Eglisau (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,56,41.8954526136847,4929,6836,,,,11765,TRUE,"ZH","Embrach","Embrach","Embrach","Embrach ZH","Embrach (ZH)","Embrach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,57,97.3815461346633,4686,126,,,,4812,TRUE,"ZH","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,58,49.4018983227149,7599,7783,,,,15382,TRUE,"ZH","Glattfelden","Glattfelden","Glattfelden","Glattfelden ZH","Glattfelden (ZH)","Glattfelden (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,59,39.9903482667096,4972,7461,,,,12433,TRUE,"ZH","Hochfelden","Hochfelden","Hochfelden","Hochfelden ZH","Hochfelden (ZH)","Hochfelden (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,60,57.6516634050881,5892,4328,,,,10220,TRUE,"ZH","Höri","Höri","Höri","Höri ZH","Höri (ZH)","Höri (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,61,64.4377228043643,5965,3292,,,,9257,TRUE,"ZH","Hüntwangen","Hüntwangen","Hüntwangen","Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,62,68.7749287749288,9656,4384,,,,14040,TRUE,"ZH","Kloten","Kloten","Kloten","Kloten ZH","Kloten (ZH)","Kloten (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,63,58.9334262809341,8454,5891,,,,14345,TRUE,"ZH","Lufingen","Lufingen","Lufingen","Lufingen ZH","Lufingen (ZH)","Lufingen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,64,53.7234615799116,9970,8588,,,,18558,TRUE,"ZH","Nürensdorf","Nürensdorf","Nürensdorf","Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,65,23.5532501215756,2906,9432,,,,12338,TRUE,"ZH","Oberembrach","Oberembrach","Oberembrach","Oberembrach ZH","Oberembrach (ZH)","Oberembrach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,66,50.6582052761315,9659,9408,,,,19067,TRUE,"ZH","Opfikon","Opfikon","Opfikon","Opfikon ZH","Opfikon (ZH)","Opfikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,67,7.44945015963108,420,5218,,,,5638,TRUE,"ZH","Rafz","Rafz","Rafz","Rafz ZH","Rafz (ZH)","Rafz (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,68,37.5992063492063,5306,8806,,,,14112,TRUE,"ZH","Rorbas","Rorbas","Rorbas","Rorbas ZH","Rorbas (ZH)","Rorbas (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,69,48.6287814532089,6880,7268,,,,14148,TRUE,"ZH","Wallisellen","Wallisellen","Wallisellen","Wallisellen ZH","Wallisellen (ZH)","Wallisellen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,70,93.5490009514748,4916,339,,,,5255,TRUE,"ZH","Wasterkingen","Wasterkingen","Wasterkingen","Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,71,41.9880361461117,3299,4558,,,,7857,TRUE,"ZH","Wil ZH","Wil (ZH)","Wil ZH","Wil ZH","Wil (ZH)","Wil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,72,43.8342430656121,3935,5042,,,,8977,TRUE,"ZH","Winkel","Winkel","Winkel","Winkel ZH","Winkel (ZH)","Winkel (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,81,22.1792142442423,2292,8042,,,,10334,TRUE,"ZH","Bachs","Bachs","Bachs","Bachs ZH","Bachs (ZH)","Bachs (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,82,53.3699976597239,4561,3985,,,,8546,TRUE,"ZH","Boppelsen","Boppelsen","Boppelsen","Boppelsen ZH","Boppelsen (ZH)","Boppelsen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,83,8.03896256307945,685,7836,,,,8521,TRUE,"ZH","Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH","Buchs (ZH)","Buchs (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,84,9.41350418925579,382,3676,,,,4058,TRUE,"ZH","Dällikon","Dällikon","Dällikon","Dällikon ZH","Dällikon (ZH)","Dällikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,85,21.9563853153436,2799,9949,,,,12748,TRUE,"ZH","Dänikon","Dänikon","Dänikon","Dänikon ZH","Dänikon (ZH)","Dänikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,86,40.2464938376541,5682,8436,,,,14118,TRUE,"ZH","Dielsdorf","Dielsdorf","Dielsdorf","Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,87,51.9001887876549,6323,5860,,,,12183,TRUE,"ZH","Hüttikon","Hüttikon","Hüttikon","Hüttikon ZH","Hüttikon (ZH)","Hüttikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,88,61.1083581103403,7399,4709,,,,12108,TRUE,"ZH","Neerach","Neerach","Neerach","Neerach ZH","Neerach (ZH)","Neerach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,89,35.5631172711428,4285,7764,,,,12049,TRUE,"ZH","Niederglatt","Niederglatt","Niederglatt","Niederglatt ZH","Niederglatt (ZH)","Niederglatt (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,90,67.7701149425287,5896,2804,,,,8700,TRUE,"ZH","Niederhasli","Niederhasli","Niederhasli","Niederhasli ZH","Niederhasli (ZH)","Niederhasli (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,91,10.0883935434281,1050,9358,,,,10408,TRUE,"ZH","Niederweningen","Niederweningen","Niederweningen","Niederweningen ZH","Niederweningen (ZH)","Niederweningen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,92,71.418791716584,4173,1670,,,,5843,TRUE,"ZH","Oberglatt","Oberglatt","Oberglatt","Oberglatt ZH","Oberglatt (ZH)","Oberglatt (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,93,37.0986021911598,3928,6660,,,,10588,TRUE,"ZH","Oberweningen","Oberweningen","Oberweningen","Oberweningen ZH","Oberweningen (ZH)","Oberweningen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,94,71.5180652680653,4909,1955,,,,6864,TRUE,"ZH","Otelfingen","Otelfingen","Otelfingen","Otelfingen ZH","Otelfingen (ZH)","Otelfingen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,95,20.6552847133129,2093,8040,,,,10133,TRUE,"ZH","Regensberg","Regensberg","Regensberg","Regensberg ZH","Regensberg (ZH)","Regensberg (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,96,24.774866966844,2421,7351,,,,9772,TRUE,"ZH","Regensdorf","Regensdorf","Regensdorf","Regensdorf ZH","Regensdorf (ZH)","Regensdorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,97,2.18579234972678,28,1253,,,,1281,TRUE,"ZH","Rümlang","Rümlang","Rümlang","Rümlang ZH","Rümlang (ZH)","Rümlang (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,98,0.243562978427279,21,8601,,,,8622,TRUE,"ZH","Schleinikon","Schleinikon","Schleinikon","Schleinikon ZH","Schleinikon (ZH)","Schleinikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,99,79.5759483187013,4804,1233,,,,6037,TRUE,"ZH","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,100,77.1645394963781,4474,1324,,,,5798,TRUE,"ZH","Stadel","Stadel","Stadel","Stadel ZH","Stadel (ZH)","Stadel (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,101,85.5110336817654,2945,499,,,,3444,TRUE,"ZH","Steinmaur","Steinmaur","Steinmaur","Steinmaur ZH","Steinmaur (ZH)","Steinmaur (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,102,76.3613068545804,5960,1845,,,,7805,TRUE,"ZH","Weiach","Weiach","Weiach","Weiach ZH","Weiach (ZH)","Weiach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,111,56.2442183163737,6688,5203,,,,11891,TRUE,"ZH","Bäretswil","Bäretswil","Bäretswil","Bäretswil ZH","Bäretswil (ZH)","Bäretswil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,112,86.553480475382,2549,396,,,,2945,TRUE,"ZH","Bubikon","Bubikon","Bubikon","Bubikon ZH","Bubikon (ZH)","Bubikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,113,10.5323020928116,926,7866,,,,8792,TRUE,"ZH","Dürnten","Dürnten","Dürnten","Dürnten ZH","Dürnten (ZH)","Dürnten (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,114,94.9820430965682,9521,503,,,,10024,TRUE,"ZH","Fischenthal","Fischenthal","Fischenthal","Fischenthal ZH","Fischenthal (ZH)","Fischenthal (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,115,32.2473101985149,4256,8942,,,,13198,TRUE,"ZH","Gossau ZH","Gossau (ZH)","Gossau ZH","Gossau ZH","Gossau (ZH)","Gossau (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,116,76.9059749884206,8302,2493,,,,10795,TRUE,"ZH","Grüningen","Grüningen","Grüningen","Grüningen ZH","Grüningen (ZH)","Grüningen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,117,50.6503682808337,9696,9447,,,,19143,TRUE,"ZH","Hinwil","Hinwil","Hinwil","Hinwil ZH","Hinwil (ZH)","Hinwil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,118,46.6375291375291,8003,9157,,,,17160,TRUE,"ZH","Rüti ZH","Rüti (ZH)","Rüti ZH","Rüti ZH","Rüti (ZH)","Rüti (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,119,51.8814378810174,9872,9156,,,,19028,TRUE,"ZH","Seegräben","Seegräben","Seegräben","Seegräben ZH","Seegräben (ZH)","Seegräben (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,120,52.1184535850753,9275,8521,,,,17796,TRUE,"ZH","Wald ZH","Wald (ZH)","Wald ZH","Wald ZH","Wald (ZH)","Wald (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,121,52.967066322659,3490,3099,,,,6589,TRUE,"ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,131,47.074518772632,4940,5554,,,,10494,TRUE,"ZH","Adliswil","Adliswil","Adliswil","Adliswil ZH","Adliswil (ZH)","Adliswil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,135,46.3070277104625,4395,5096,,,,9491,TRUE,"ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,136,50.6995755384374,6450,6272,,,,12722,TRUE,"ZH","Langnau am Albis","Langnau am Albis","Langnau am Albis","Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,137,21.3490725126476,1899,6996,,,,8895,TRUE,"ZH","Oberrieden","Oberrieden","Oberrieden","Oberrieden ZH","Oberrieden (ZH)","Oberrieden (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,138,18.1611546766678,1598,7201,,,,8799,TRUE,"ZH","Richterswil","Richterswil","Richterswil","Richterswil ZH","Richterswil (ZH)","Richterswil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,139,21.633856195389,2055,7444,,,,9499,TRUE,"ZH","Rüschlikon","Rüschlikon","Rüschlikon","Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,141,16.6185434712865,1554,7797,,,,9351,TRUE,"ZH","Thalwil","Thalwil","Thalwil","Thalwil ZH","Thalwil (ZH)","Thalwil (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,151,57.2076612903226,9080,6792,,,,15872,TRUE,"ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,152,56.8555083963831,6162,4676,,,,10838,TRUE,"ZH","Herrliberg","Herrliberg","Herrliberg","Herrliberg ZH","Herrliberg (ZH)","Herrliberg (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,153,85.6574074074074,9251,1549,,,,10800,TRUE,"ZH","Hombrechtikon","Hombrechtikon","Hombrechtikon","Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,154,51.7485558109199,8331,7768,,,,16099,TRUE,"ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,155,39.3490054249548,3264,5031,,,,8295,TRUE,"ZH","Männedorf","Männedorf","Männedorf","Männedorf ZH","Männedorf (ZH)","Männedorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,156,57.5208513085994,6000,4431,,,,10431,TRUE,"ZH","Meilen","Meilen","Meilen","Meilen ZH","Meilen (ZH)","Meilen (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,157,90.8187331536388,5391,545,,,,5936,TRUE,"ZH","Oetwil am See","Oetwil am See","Oetwil am See","Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,158,65.2137608550434,7810,4166,,,,11976,TRUE,"ZH","Stäfa","Stäfa","Stäfa","Stäfa ZH","Stäfa (ZH)","Stäfa (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,159,47.675468291582,4225,4637,,,,8862,TRUE,"ZH","Uetikon am See","Uetikon am See","Uetikon am See","Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,160,73.9684852900993,8121,2858,,,,10979,TRUE,"ZH","Zumikon","Zumikon","Zumikon","Zumikon ZH","Zumikon (ZH)","Zumikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,161,50.190383994837,7777,7718,,,,15495,TRUE,"ZH","Zollikon","Zollikon","Zollikon","Zollikon ZH","Zollikon (ZH)","Zollikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,172,24.9107968811947,1885,5682,,,,7567,TRUE,"ZH","Fehraltorf","Fehraltorf","Fehraltorf","Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,173,46.1312668780087,3929,4588,,,,8517,TRUE,"ZH","Hittnau","Hittnau","Hittnau","Hittnau ZH","Hittnau (ZH)","Hittnau (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,176,24.6571659048131,2751,8406,,,,11157,TRUE,"ZH","Lindau","Lindau","Lindau","Lindau ZH","Lindau (ZH)","Lindau (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
1,177,75.5652062843275,5916,1913,,,,7829,TRUE,"ZH","Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon (ZH)","Zürich","Zurich","Zurigo",43.6298422515392,FALSE,FALSE
