"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
4049,50,50,50,"Ehrendingen (AG)","NA NA"
4061,48.4,48.4,51.6,"Arni (AG)","NA NA"
4062,59.3,59.3,40.7,"Berikon (AG)","NA NA"
4063,75.1,75.1,24.9,"Bremgarten (AG)","NA NA"
4064,32.3,32.3,67.7,"Büttikon (AG)","NA NA"
4065,28,28,72,"Dottikon (AG)","NA NA"
4066,22.8,22.8,77.2,"Eggenwil (AG)","NA NA"
4067,36.2,36.2,63.8,"Fischbach-Göslikon (AG)","NA NA"
4068,60.7,60.7,39.3,"Hägglingen (AG)","NA NA"
4071,46.9,46.9,53.1,"Jonen (AG)","NA NA"
4072,60.2,60.2,39.8,"Niederwil (AG)","NA NA"
4073,95.6,95.6,4.4,"Oberlunkhofen (AG)","NA NA"
4074,41.2,41.2,58.8,"Oberwil-Lieli (AG)","NA NA"
4075,47.3,47.3,52.7,"Rudolfstetten-Friedlisberg (AG)","NA NA"
4076,16.3,16.3,83.7,"Sarmenstorf (AG)","NA NA"
4077,34.7,34.7,65.3,"Tägerig (AG)","NA NA"
4078,50.1,50.1,49.9,"Uezwil (AG)","NA NA"
4079,42.7,42.7,57.3,"Unterlunkhofen (AG)","NA NA"
4080,69,69,31,"Villmergen (AG)","NA NA"
4081,71.4,71.4,28.6,"Widen (AG)","NA NA"
4082,24.8,24.8,75.2,"Wohlen (AG)","NA NA"
4083,29.6,29.6,70.4,"Zufikon (AG)","NA NA"
4084,54.4,54.4,45.6,"Islisberg (AG)","NA NA"
4091,54.7,54.7,45.3,"Auenstein (AG)","NA NA"
4092,36.7,36.7,63.3,"Birr (AG)","NA NA"
4093,72.9,72.9,27.1,"Birrhard (AG)","NA NA"
4095,51.4,51.4,48.6,"Brugg (AG)","NA NA"
4099,67,67,33,"Habsburg (AG)","NA NA"
4100,51.6,51.6,48.4,"Hausen (AG)","NA NA"
4104,52.3,52.3,47.7,"Lupfig (AG)","NA NA"
4105,45.4,45.4,54.6,"Mandach (AG)","NA NA"
4106,43.8,43.8,56.2,"Mönthal (AG)","NA NA"
4107,36.8,36.8,63.2,"Mülligen (AG)","NA NA"
4110,48.8,48.8,51.2,"Remigen (AG)","NA NA"
4111,19.7,19.7,80.3,"Riniken (AG)","NA NA"
4112,70.6,70.6,29.4,"Rüfenach (AG)","NA NA"
4117,2.6,2.6,97.4,"Thalheim (AG)","NA NA"
4120,50.1,50.1,49.9,"Veltheim (AG)","NA NA"
4121,57.2,57.2,42.8,"Villigen (AG)","NA NA"
4123,14.8,14.8,85.2,"Windisch (AG)","NA NA"
4124,54.8,54.8,45.2,"Bözberg (AG)","NA NA"
4125,14.1,14.1,85.9,"Schinznach (AG)","NA NA"
4131,66.1,66.1,33.9,"Beinwil am See (AG)","NA NA"
4132,73,73,27,"Birrwil (AG)","NA NA"
4134,22.6,22.6,77.4,"Dürrenäsch (AG)","NA NA"
4135,54.4,54.4,45.6,"Gontenschwil (AG)","NA NA"
4136,78.7,78.7,21.3,"Holziken (AG)","NA NA"
4137,39.4,39.4,60.6,"Leimbach (AG)","NA NA"
4138,47.9,47.9,52.1,"Leutwil (AG)","NA NA"
4139,66.1,66.1,33.9,"Menziken (AG)","NA NA"
4140,50.8,50.8,49.2,"Oberkulm (AG)","NA NA"
4141,42.3,42.3,57.7,"Reinach (AG)","NA NA"
4142,52.3,52.3,47.7,"Schlossrued (AG)","NA NA"
4143,21.1,21.1,78.9,"Schmiedrued (AG)","NA NA"
4144,53.7,53.7,46.3,"Schöftland (AG)","NA NA"
4145,55.1,55.1,44.9,"Teufenthal (AG)","NA NA"
4146,90.1,90.1,9.9,"Unterkulm (AG)","NA NA"
4147,31.9,31.9,68.1,"Zetzwil (AG)","NA NA"
4161,17.2,17.2,82.8,"Eiken (AG)","NA NA"
4163,68.5,68.5,31.5,"Frick (AG)","NA NA"
4164,18,18,82,"Gansingen (AG)","NA NA"
4165,51.9,51.9,48.1,"Gipf-Oberfrick (AG)","NA NA"
4169,20.6,20.6,79.4,"Kaisten (AG)","NA NA"
4170,33.2,33.2,66.8,"Laufenburg (AG)","NA NA"
4172,57.8,57.8,42.2,"Münchwilen (AG)","NA NA"
4173,59.7,59.7,40.3,"Oberhof (AG)","NA NA"
4175,54.7,54.7,45.3,"Oeschgen (AG)","NA NA"
4176,62.2,62.2,37.8,"Schwaderloch (AG)","NA NA"
4177,57.7,57.7,42.3,"Sisseln (AG)","NA NA"
4181,16.3,16.3,83.7,"Wittnau (AG)","NA NA"
4182,4.5,4.5,95.5,"Wölflinswil (AG)","NA NA"
4183,62,62,38,"Zeihen (AG)","NA NA"
4184,25.9,25.9,74.1,"Mettauertal (AG)","NA NA"
4185,41.6,41.6,58.4,"Böztal (AG)","NA NA"
4186,42,42,58,"Herznach-Ueken (AG)","NA NA"
4191,6.9,6.9,93.1,"Ammerswil (AG)","NA NA"
4192,52.9,52.9,47.1,"Boniswil (AG)","NA NA"
4193,48.7,48.7,51.3,"Brunegg (AG)","NA NA"
4194,28.5,28.5,71.5,"Dintikon (AG)","NA NA"
4195,48.3,48.3,51.7,"Egliswil (AG)","NA NA"
4196,45.4,45.4,54.6,"Fahrwangen (AG)","NA NA"
4197,66.6,66.6,33.4,"Hallwil (AG)","NA NA"
4198,50.5,50.5,49.5,"Hendschiken (AG)","NA NA"
4199,46.8,46.8,53.2,"Holderbank (AG)","NA NA"
4200,44.1,44.1,55.9,"Hunzenschwil (AG)","NA NA"
4201,65.9,65.9,34.1,"Lenzburg (AG)","NA NA"
4202,49.8,49.8,50.2,"Meisterschwanden (AG)","NA NA"
4203,19.3,19.3,80.7,"Möriken-Wildegg (AG)","NA NA"
4204,71.1,71.1,28.9,"Niederlenz (AG)","NA NA"
4205,50.7,50.7,49.3,"Othmarsingen (AG)","NA NA"
4206,50.9,50.9,49.1,"Rupperswil (AG)","NA NA"
4207,82.8,82.8,17.2,"Schafisheim (AG)","NA NA"
4208,57,57,43,"Seengen (AG)","NA NA"
4209,55.8,55.8,44.2,"Seon (AG)","NA NA"
4210,69.4,69.4,30.6,"Staufen (AG)","NA NA"
4221,41.6,41.6,58.4,"Abtwil (AG)","NA NA"
4222,59.7,59.7,40.3,"Aristau (AG)","NA NA"
4223,63.5,63.5,36.5,"Auw (AG)","NA NA"
4224,62.4,62.4,37.6,"Beinwil (Freiamt) (AG)","NA NA"
4226,51.6,51.6,48.4,"Besenbüren (AG)","NA NA"
4227,45.4,45.4,54.6,"Bettwil (AG)","NA NA"
4228,70,70,30,"Boswil (AG)","NA NA"
4229,39.3,39.3,60.7,"Bünzen (AG)","NA NA"
4230,47,47,53,"Buttwil (AG)","NA NA"
4231,57.3,57.3,42.7,"Dietwil (AG)","NA NA"
4232,97.1,97.1,2.9,"Geltwil (AG)","NA NA"
4233,66.6,66.6,33.4,"Kallern (AG)","NA NA"
4234,79.4,79.4,20.6,"Merenschwand (AG)","NA NA"
4235,98.9,98.9,1.1,"Mühlau (AG)","NA NA"
4236,11.5,11.5,88.5,"Muri (AG)","NA NA"
4237,37,37,63,"Oberrüti (AG)","NA NA"
4238,84.4,84.4,15.6,"Rottenschwil (AG)","NA NA"
4239,69.8,69.8,30.2,"Sins (AG)","NA NA"
4240,89.7,89.7,10.3,"Waltenschwil (AG)","NA NA"
4251,45.3,45.3,54.7,"Hellikon (AG)","NA NA"
4252,31.6,31.6,68.4,"Kaiseraugst (AG)","NA NA"
4253,37.2,37.2,62.8,"Magden (AG)","NA NA"
4254,42.5,42.5,57.5,"Möhlin (AG)","NA NA"
4255,29.1,29.1,70.9,"Mumpf (AG)","NA NA"
4256,91.6,91.6,8.4,"Obermumpf (AG)","NA NA"
4257,64.2,64.2,35.8,"Olsberg (AG)","NA NA"
4258,2.3,2.3,97.7,"Rheinfelden (AG)","NA NA"
4259,83.2,83.2,16.8,"Schupfart (AG)","NA NA"
4260,80.9,80.9,19.1,"Stein (AG)","NA NA"
4261,52.7,52.7,47.3,"Wallbach (AG)","NA NA"
4262,31,31,69,"Wegenstetten (AG)","NA NA"
4263,56.7,56.7,43.3,"Zeiningen (AG)","NA NA"
4264,33.9,33.9,66.1,"Zuzgen (AG)","NA NA"
4271,65.4,65.4,34.6,"Aarburg (AG)","NA NA"
4273,35,35,65,"Bottenwil (AG)","NA NA"
4274,55.9,55.9,44.1,"Brittnau (AG)","NA NA"
4275,81.9,81.9,18.1,"Kirchleerau (AG)","NA NA"
4276,61.8,61.8,38.2,"Kölliken (AG)","NA NA"
4277,46.5,46.5,53.5,"Moosleerau (AG)","NA NA"
4279,13.6,13.6,86.4,"Murgenthal (AG)","NA NA"
4280,71.9,71.9,28.1,"Oftringen (AG)","NA NA"
4281,81,81,19,"Reitnau (AG)","NA NA"
4282,47.5,47.5,52.5,"Rothrist (AG)","NA NA"
4283,37.3,37.3,62.7,"Safenwil (AG)","NA NA"
4284,74.4,74.4,25.6,"Staffelbach (AG)","NA NA"
4285,35.4,35.4,64.6,"Strengelbach (AG)","NA NA"
4286,81.3,81.3,18.7,"Uerkheim (AG)","NA NA"
4287,31,31,69,"Vordemwald (AG)","NA NA"
4288,63.3,63.3,36.7,"Wiliberg (AG)","NA NA"
4289,52.8,52.8,47.2,"Zofingue (AG)","NA NA"
4303,49.9,49.9,50.1,"Böttstein (AG)","NA NA"
4304,31.7,31.7,68.3,"Döttingen (AG)","NA NA"
4305,43,43,57,"Endingen (AG)","NA NA"
4306,4.4,4.4,95.6,"Fisibach (AG)","NA NA"
4307,32.3,32.3,67.7,"Full-Reuenthal (AG)","NA NA"
4309,40.9,40.9,59.1,"Klingnau (AG)","NA NA"
4310,66.9,66.9,33.1,"Koblenz (AG)","NA NA"
4311,81.6,81.6,18.4,"Leibstadt (AG)","NA NA"
4312,33.1,33.1,66.9,"Lengnau (AG)","NA NA"
4313,41.2,41.2,58.8,"Leuggern (AG)","NA NA"
4314,46,46,54,"Mellikon (AG)","NA NA"
4318,25.3,25.3,74.7,"Schneisingen (AG)","NA NA"
4319,58.5,58.5,41.5,"Siglistorf (AG)","NA NA"
4320,32.9,32.9,67.1,"Tegerfelden (AG)","NA NA"
4324,59.6,59.6,40.4,"Zurzach (AG)","NA NA"
