"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
4287,46.2,46.2,53.8,"Vordemwald (AG)","NA NA"
4288,29,29,71,"Wiliberg (AG)","NA NA"
4289,62.1,62.1,37.9,"Zofingue (AG)","NA NA"
4303,50.7,50.7,49.3,"Böttstein (AG)","NA NA"
4304,15.7,15.7,84.3,"Döttingen (AG)","NA NA"
4305,90.8,90.8,9.2,"Endingen (AG)","NA NA"
4306,90,90,10,"Fisibach (AG)","NA NA"
4307,84.7,84.7,15.3,"Full-Reuenthal (AG)","NA NA"
4309,51.3,51.3,48.7,"Klingnau (AG)","NA NA"
4310,10.2,10.2,89.8,"Koblenz (AG)","NA NA"
4311,33.5,33.5,66.5,"Leibstadt (AG)","NA NA"
4312,9.2,9.2,90.8,"Lengnau (AG)","NA NA"
4313,66.5,66.5,33.5,"Leuggern (AG)","NA NA"
4314,96.5,96.5,3.5,"Mellikon (AG)","NA NA"
4318,26.6,26.6,73.4,"Schneisingen (AG)","NA NA"
4319,56.1,56.1,43.9,"Siglistorf (AG)","NA NA"
4320,46,46,54,"Tegerfelden (AG)","NA NA"
4324,21.6,21.6,78.4,"Zurzach (AG)","NA NA"
